test_city_id,exp_value,percent_correct,parameter_values
0,4.414953231811523,86.61,[[-0.05129375, 0.19976895, 0.06215339, 0.38574997,-0.05324114, 0.4079987 ,-0.06838311, 0.23573834,-0.13055474, 0.21440117,-0.15909374, 0.21412872,-0.16572826, 0.16850331,-0.20852242, 0.14134082]]
1,4.6071367263793945,86.46,[[-0.05129375, 0.19976895, 0.06215339, 0.38574997,-0.05324114, 0.4079987 ,-0.06838311, 0.23573834,-0.13055474, 0.21440117,-0.15909374, 0.21412872,-0.16572826, 0.16850331,-0.20852242, 0.14134082]]
2,4.609814167022705,86.61,[[-0.05129375, 0.19976895, 0.06215339, 0.38574997,-0.05324114, 0.4079987 ,-0.06838311, 0.23573834,-0.13055474, 0.21440117,-0.15909374, 0.21412872,-0.16572826, 0.16850331,-0.20852242, 0.14134082]]
3,3.9358010292053223,86.79,[[-0.05129375, 0.19976895, 0.06215339, 0.38574997,-0.05324114, 0.4079987 ,-0.06838311, 0.23573834,-0.13055474, 0.21440117,-0.15909374, 0.21412872,-0.16572826, 0.16850331,-0.20852242, 0.14134082]]
4,3.9809677600860596,87.31,[[-0.05129375, 0.19976895, 0.06215339, 0.38574997,-0.05324114, 0.4079987 ,-0.06838311, 0.23573834,-0.13055474, 0.21440117,-0.15909374, 0.21412872,-0.16572826, 0.16850331,-0.20852242, 0.14134082]]
5,4.325143337249756,87.45,[[-0.05129375, 0.19976895, 0.06215339, 0.38574997,-0.05324114, 0.4079987 ,-0.06838311, 0.23573834,-0.13055474, 0.21440117,-0.15909374, 0.21412872,-0.16572826, 0.16850331,-0.20852242, 0.14134082]]
6,4.273052215576172,86.62,[[-0.05129375, 0.19976895, 0.06215339, 0.38574997,-0.05324114, 0.4079987 ,-0.06838311, 0.23573834,-0.13055474, 0.21440117,-0.15909374, 0.21412872,-0.16572826, 0.16850331,-0.20852242, 0.14134082]]
7,3.9773173332214355,87.37,[[-0.05129375, 0.19976895, 0.06215339, 0.38574997,-0.05324114, 0.4079987 ,-0.06838311, 0.23573834,-0.13055474, 0.21440117,-0.15909374, 0.21412872,-0.16572826, 0.16850331,-0.20852242, 0.14134082]]
8,4.7221360206604,86.76,[[-0.05129375, 0.19976895, 0.06215339, 0.38574997,-0.05324114, 0.4079987 ,-0.06838311, 0.23573834,-0.13055474, 0.21440117,-0.15909374, 0.21412872,-0.16572826, 0.16850331,-0.20852242, 0.14134082]]
9,4.584691524505615,86.33,[[-0.05129375, 0.19976895, 0.06215339, 0.38574997,-0.05324114, 0.4079987 ,-0.06838311, 0.23573834,-0.13055474, 0.21440117,-0.15909374, 0.21412872,-0.16572826, 0.16850331,-0.20852242, 0.14134082]]
10,4.134253025054932,86.58,[[-0.05129375, 0.19976895, 0.06215339, 0.38574997,-0.05324114, 0.4079987 ,-0.06838311, 0.23573834,-0.13055474, 0.21440117,-0.15909374, 0.21412872,-0.16572826, 0.16850331,-0.20852242, 0.14134082]]
11,4.2078118324279785,86.83,[[-0.05129375, 0.19976895, 0.06215339, 0.38574997,-0.05324114, 0.4079987 ,-0.06838311, 0.23573834,-0.13055474, 0.21440117,-0.15909374, 0.21412872,-0.16572826, 0.16850331,-0.20852242, 0.14134082]]
12,4.06120491027832,85.59,[[-0.05129375, 0.19976895, 0.06215339, 0.38574997,-0.05324114, 0.4079987 ,-0.06838311, 0.23573834,-0.13055474, 0.21440117,-0.15909374, 0.21412872,-0.16572826, 0.16850331,-0.20852242, 0.14134082]]
13,4.563440799713135,86.96,[[-0.05129375, 0.19976895, 0.06215339, 0.38574997,-0.05324114, 0.4079987 ,-0.06838311, 0.23573834,-0.13055474, 0.21440117,-0.15909374, 0.21412872,-0.16572826, 0.16850331,-0.20852242, 0.14134082]]
14,4.148904800415039,87.24,[[-0.05129375, 0.19976895, 0.06215339, 0.38574997,-0.05324114, 0.4079987 ,-0.06838311, 0.23573834,-0.13055474, 0.21440117,-0.15909374, 0.21412872,-0.16572826, 0.16850331,-0.20852242, 0.14134082]]
15,4.439630508422852,86.95,[[-0.05129375, 0.19976895, 0.06215339, 0.38574997,-0.05324114, 0.4079987 ,-0.06838311, 0.23573834,-0.13055474, 0.21440117,-0.15909374, 0.21412872,-0.16572826, 0.16850331,-0.20852242, 0.14134082]]
16,4.651411533355713,86.3,[[-0.05129375, 0.19976895, 0.06215339, 0.38574997,-0.05324114, 0.4079987 ,-0.06838311, 0.23573834,-0.13055474, 0.21440117,-0.15909374, 0.21412872,-0.16572826, 0.16850331,-0.20852242, 0.14134082]]
17,4.411715984344482,87.13,[[-0.05129375, 0.19976895, 0.06215339, 0.38574997,-0.05324114, 0.4079987 ,-0.06838311, 0.23573834,-0.13055474, 0.21440117,-0.15909374, 0.21412872,-0.16572826, 0.16850331,-0.20852242, 0.14134082]]
18,3.9412143230438232,85.68,[[-0.05129375, 0.19976895, 0.06215339, 0.38574997,-0.05324114, 0.4079987 ,-0.06838311, 0.23573834,-0.13055474, 0.21440117,-0.15909374, 0.21412872,-0.16572826, 0.16850331,-0.20852242, 0.14134082]]
19,3.926527738571167,86.3,[[-0.05129375, 0.19976895, 0.06215339, 0.38574997,-0.05324114, 0.4079987 ,-0.06838311, 0.23573834,-0.13055474, 0.21440117,-0.15909374, 0.21412872,-0.16572826, 0.16850331,-0.20852242, 0.14134082]]
Mean_expectation 
4.295856475830078
Std_expectation
0.26563528180122375
Mean_percent_correct
86.6935
Std_percent_correct
0.492029216612184
